"reviewStatus","reviewer","reviewNotes","bookTitle","grade","term","readingType","regionId","chapterTitle","questionType","difficulty","prompt","options","answerIndex","answerText","answerRubric","successResponse","retryResponse","sourceLabel","sourceExcerpt","bookId","chapterId","questionId"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第四章大名人（1）","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“圣经”说明故事变化","提到“圣经”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《汤姆-索亚历险记》·第四章大名人（1）","如果再有一个颁奖仪式，那么整场的表演就近乎完美了。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3-q3"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第一节 ·","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","我想去航海 | 圣经 | 鲁滨孙漂流","0","我想去航海","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《鲁滨逊漂流记》·第一节 ·","·
我想去航海
鲁滨孙漂流海外的传奇故事大家都听过吧？","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1-q1"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第一节 ·","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“圣经”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“圣经”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《鲁滨逊漂流记》·第一节 ·","“
可是，父亲，我从小一直有这个梦想
……”
我着急地辩解。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1-q2"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第一节 ·","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“圣经”说明故事变化","提到“圣经”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《鲁滨逊漂流记》·第一节 ·","父亲听了深为忧虑，对母亲叹息说：
“
这孩子要是能留在家里，
我肯定会好好栽培他，他的锦绣前程会让他生活得幸福，但如果他要到
海外去，我不敢想象那将是怎样一种场面，或许他也会送命的。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-1-q3"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第二节 ·","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","悄悄出海春 | 喂鲁滨孙早啊 | 鲁滨孙","0","悄悄出海春","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《鲁滨逊漂流记》·第二节 ·","·
悄悄出海
春夏秋冬转了一圈，太阳起落三百多天。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2-q1"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第二节 ·","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“喂鲁滨孙早啊”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“喂鲁滨孙早啊”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《鲁滨逊漂流记》·第二节 ·","但
是，我后来见过各种各样可怕的海浪后，也就习以为常了。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2-q2"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第二节 ·","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“喂鲁滨孙早啊”说明故事变化","提到“喂鲁滨孙早啊”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《鲁滨逊漂流记》·第二节 ·","这是一种很
好的麻醉办法，喝醉酒后会把什么都忘了，那种飘飘欲仙的感觉真是舒
服极了。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-2-q3"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第三节 ·","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","海神 | 船底漏水了 | 可是先生","0","海神","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《鲁滨逊漂流记》·第三节 ·","·
海上遇险
船出海的第六天，我们到达了雅茅斯锚地。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3-q1"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第三节 ·","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“海神”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“海神”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《鲁滨逊漂流记》·第三节 ·","因为嫌我碍事，他一脚就把我
踢到了一边，任凭我躺在那里，他可能以为我已经死了。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3-q2"
"pending","","","鲁滨逊漂流记","6","上册","必读","ice-mountain","第三节 ·","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“海神”说明故事变化","提到“海神”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《鲁滨逊漂流记》·第三节 ·","就这样，
我把所有的犹豫都抛到脑后，重新打起精神，再次奔向我的航海梦想。","local-6年级-六年级上册必读-鲁滨逊漂流记","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3","local-6年级-六年级上册必读-鲁滨逊漂流记-chapter-3-q3"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（1）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","赫够 | 海奇那 | 得古尔","0","赫够","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《格列佛游记》·0.56825（1）","我在草地上

躺下来，草很短，软绵绵的，一觉睡去，真是从未有过的酣畅香甜。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-1","local-6年级-六年级下册必读-格列佛游记-chapter-1-q1"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（1）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“赫够”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“赫够”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《格列佛游记》·0.56825（1）","离开大船到现在，已经十几个钟头没吃一点东西了，真是饥肠辘辘。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-1","local-6年级-六年级下册必读-格列佛游记-chapter-1-q2"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（1）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“赫够”说明故事变化","提到“赫够”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《格列佛游记》·0.56825（1）","国

王立刻召开会议，决定把我按前面叙述的方式绑起来（这是在我夜里睡

着时干的），给我准备好充足的酒肉送来，并且预备了一种机械把我运

到京城。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-1","local-6年级-六年级下册必读-格列佛游记-chapter-1-q3"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（2）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","这一决定也 | 许太大胆和 | 危险了","0","这一决定也","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《格列佛游记》·0.56825（2）","这一决定也许太大胆和危险了，我相信在同样的情形下，任何一位

欧洲君主都不会效仿的。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-2","local-6年级-六年级下册必读-格列佛游记-chapter-2-q1"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（2）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“这一决定也”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“这一决定也”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《格列佛游记》·0.56825（2）","几个小时以来，我一直克制着自己想大便的冲动。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-2","local-6年级-六年级下册必读-格列佛游记-chapter-2-q2"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（2）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“这一决定也”说明故事变化","提到“这一决定也”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《格列佛游记》·0.56825（2）","我把他们一起放在右手上，先把其中的五个放到大衣口袋里，又对","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-2","local-6年级-六年级下册必读-格列佛游记-chapter-2-q3"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（3）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","兰弗罗 | 到地上 | 开来","0","兰弗罗","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《格列佛游记》·0.56825（3）","第六个做出要活活吃了他的表情，吓得他哇哇大哭。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-3","local-6年级-六年级下册必读-格列佛游记-chapter-3-q1"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（3）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“兰弗罗”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“兰弗罗”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《格列佛游记》·0.56825（3）","国王说让我接受两个军官的搜查是国家法律规定的；他也知道

如果没有我的同意和帮助是不可能的。","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-3","local-6年级-六年级下册必读-格列佛游记-chapter-3-q2"
"pending","","","格列佛游记","6","下册","必读","magic-forest","0.56825（3）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“兰弗罗”说明故事变化","提到“兰弗罗”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《格列佛游记》·0.56825（3）","克莱弗伦

·

弗

利

罗克

马尔

西

·

弗

利

罗克

这份清单给国王宣读之后，他虽然措辞极其委婉，还是命令我交出","local-6年级-六年级下册必读-格列佛游记","local-6年级-六年级下册必读-格列佛游记-chapter-3","local-6年级-六年级下册必读-格列佛游记-chapter-3-q3"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第一章都是打鱼人","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","倒了血霉 | 那就一条吧 | 两条","0","倒了血霉","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《老人与海》·第一章都是打鱼人","圣地亚哥是个在科希马尔海港附近独自驾驶小船捕鱼的老人。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-1","local-6年级-六年级下册必读-老人与海-chapter-1-q1"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第一章都是打鱼人","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“倒了血霉”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“倒了血霉”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《老人与海》·第一章都是打鱼人","”
“
那我也想法叫船主人驶到远方，这样的话，如果你钓到了大鱼，
我们就可以赶过去帮忙。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-1","local-6年级-六年级下册必读-老人与海-chapter-1-q2"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第一章都是打鱼人","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“倒了血霉”说明故事变化","提到“倒了血霉”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《老人与海》·第一章都是打鱼人","老人
看着远去的小小身影，脸上浮现出一丝温情的笑。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-1","local-6年级-六年级下册必读-老人与海-chapter-1-q3"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第二章祝你好运","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","对不起 | 嘿嘿 | 也祝你好运","0","对不起","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《老人与海》·第二章祝你好运","他的脑袋向前耷拉着，整个
脸上就见不着丝毫生气。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-2","local-6年级-六年级下册必读-老人与海-chapter-2-q1"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第二章祝你好运","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“对不起”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“对不起”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《老人与海》·第二章祝你好运","我
也许不像以前那样强壮，可还是懂得不少捕鱼的窍门，而且有着坚强的
决心和毅力。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-2","local-6年级-六年级下册必读-老人与海-chapter-2-q2"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第二章祝你好运","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“对不起”说明故事变化","提到“对不起”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《老人与海》·第二章祝你好运","此时，月亮已没入山背后，这是黎明前最黑暗的一
刻，圣地亚哥知道自己将要驶向远方，他把陆地的气息统统抛在后方，
只带了男孩的祝福，缓缓划进清晨海洋的清新气息中。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-2","local-6年级-六年级下册必读-老人与海-chapter-2-q3"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第三章军舰鸟与金枪鱼","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","鲯鳅 | 大鲯鳅 | 它肯定是发现什么啦","0","鲯鳅","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《老人与海》·第三章军舰鸟与金枪鱼","老人划船出海不多会儿，就能听
见飞鱼出水时的颤抖声，还有它们凌空飞翔时平展双翅发出的咝咝声。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-3","local-6年级-六年级下册必读-老人与海-chapter-3-q1"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第三章军舰鸟与金枪鱼","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“鲯鳅”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“鲯鳅”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《老人与海》·第三章军舰鸟与金枪鱼","军舰鸟显然不是飞鱼的对手，接连十几次飞鱼都逃脱了它的布控。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-3","local-6年级-六年级下册必读-老人与海-chapter-3-q2"
"pending","","","老人与海","6","下册","必读","ocean-ruins","第三章军舰鸟与金枪鱼","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“鲯鳅”说明故事变化","提到“鲯鳅”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《老人与海》·第三章军舰鸟与金枪鱼","阳光经过海水的折射，幻化成七色彩虹，直直透
入深海中，还能看清那几根笔直垂入水中一英寻深的钓索，金枪鱼群已
经完全无迹可寻了。","local-6年级-六年级下册必读-老人与海","local-6年级-六年级下册必读-老人与海-chapter-3","local-6年级-六年级下册必读-老人与海-chapter-3-q3"
"pending","","","三国演义","6","上册","必读","ancient-desert","一、作者问题","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","演义 | 三国志演义 | 嘉靖本","0","演义","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《三国演义》·一、作者问题","《三国演义》的作者本来不成问题，学界一致认定罗贯中就是它的
作者。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-1","local-6年级-六年级上册必读-三国演义-chapter-1-q1"
"pending","","","三国演义","6","上册","必读","ancient-desert","一、作者问题","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“三国志演义”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“三国志演义”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《三国演义》·一、作者问题","然而有些学者不以为然，他们认为只有《三国志演义》才是该书书
名的最佳选择，其他书名都要不得。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-1","local-6年级-六年级上册必读-三国演义-chapter-1-q2"
"pending","","","三国演义","6","上册","必读","ancient-desert","一、作者问题","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“演义”说明故事变化","提到“演义”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《三国演义》·一、作者问题","总而言之，《三国演义》一名既然早在明代已有，如今又已通行，
而且文从字顺，简捷明了，朗朗上口，因此我们没有任何理由将它废
除。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-1","local-6年级-六年级上册必读-三国演义-chapter-1-q3"
"pending","","","三国演义","6","上册","必读","ancient-desert","三、校勘问题","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","嘉靖本 | 毛本 | 衷甲","0","嘉靖本","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《三国演义》·三、校勘问题","前面已经说过，现存明、清两代的《三国演义》版本多达三十馀
种。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-2","local-6年级-六年级上册必读-三国演义-chapter-2-q1"
"pending","","","三国演义","6","上册","必读","ancient-desert","三、校勘问题","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“衷甲”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“衷甲”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《三国演义》·三、校勘问题","可见
“
裏甲
”
或
“
裏甲
”
皆因形似
“
衷甲
”
而致误，故从
“
衷甲
”
。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-2","local-6年级-六年级上册必读-三国演义-chapter-2-q2"
"pending","","","三国演义","6","上册","必读","ancient-desert","三、校勘问题","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“嘉靖本”说明故事变化","提到“嘉靖本”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《三国演义》·三、校勘问题","其他个别文字改动者，不胜枚举，不再一一赘述。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-2","local-6年级-六年级上册必读-三国演义-chapter-2-q3"
"pending","","","三国演义","6","上册","必读","ancient-desert","四、注释问题（1）","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","御衣黄 | 斩白蛇起义 | 姚魏御衣","0","御衣黄","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《三国演义》·四、注释问题（1）","由于我国历史悠久，古今语言差别很大，这为后人阅读前人的著作

造成很大困难。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-3","local-6年级-六年级上册必读-三国演义-chapter-3-q1"
"pending","","","三国演义","6","上册","必读","ancient-desert","四、注释问题（1）","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“御衣黄”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“御衣黄”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《三国演义》·四、注释问题（1）","这一错误在再版时虽然作了修正，但仍

有其他断句的错误。","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-3","local-6年级-六年级上册必读-三国演义-chapter-3-q2"
"pending","","","三国演义","6","上册","必读","ancient-desert","四、注释问题（1）","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“御衣黄”说明故事变化","提到“御衣黄”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《三国演义》·四、注释问题（1）","张角闻知事露，星夜举兵，自称

“

天公将军

”

，张宝称","local-6年级-六年级上册必读-三国演义","local-6年级-六年级上册必读-三国演义-chapter-3","local-6年级-六年级上册必读-三国演义-chapter-3-q3"
"pending","","","水浒传","5","上册","必读","ancient-desert","水浒传 片段 1","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","中州 | 造武德舞 | 四百州","0","中州","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《水浒传》·水浒传 片段 1","引首
词曰：
试看书林隐处
，几多俊逸儒流
。","local-5年级-五年级上册必读-水浒传","local-5年级-五年级上册必读-水浒传-chapter-1","local-5年级-五年级上册必读-水浒传-chapter-1-q1"
"pending","","","水浒传","5","上册","必读","ancient-desert","水浒传 片段 1","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“中州”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“中州”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《水浒传》·水浒传 片段 1","自皇祐四年至嘉祐二年
，这九年
田禾大熟，谓之三登。","local-5年级-五年级上册必读-水浒传","local-5年级-五年级上册必读-水浒传-chapter-1","local-5年级-五年级上册必读-水浒传-chapter-1-q2"
